System Name,Instance Name,Entity Name,Attribute Name,Owner,Parent,Type,Description
ABS,LDM,Office,Involved Party Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Involved Party Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Person Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Person External ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Person modification sequence number,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Office,Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,GCM ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,GCM ID Auto,,,varchar2(1) or boolean,GCM Identifier / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Has person an adviser job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Has person an adviser assistant job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Has person a para planner job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Authority ID between Job and Organisational Entity,,,,Return OE relation role. / (ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Person has TFN,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Withholding Tax Exemption ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Authority between Job and Organisational Entity,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Withholding Tax Exemption Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Intermediary Entity Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Intermediary Entity Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,SAFI Device,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Disbursement - Account name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Disbursement - BSB,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Disbursement - Account number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Is Member,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Is Sharehold,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Is Beneficiary,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,IDV Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,IDV Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,AML Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,AML Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,CIS Identifier,,,varchar2(4000),CIS Identifier / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Tax File Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Country Tax ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Country Tax Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document List,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Office,Document Detail,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Office,Document ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Document IP Address,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Signature Valid Until,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Office,Document Issuer,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Identification Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Comment,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Document Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Accredited English Translation ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Document Accredited English Translation Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Public Document Type,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document State ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Document State Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Country ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Document Country Name,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Document User,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Document Signature Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Office,Address ID,,,Logical Data Model Object,Address type / (ABS Field Type LDM Object)
ABS,LDM,Office,Australian Tax Person Relevant ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Australian Tax Person Relevant Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Tax Address 1 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Tax Address 1 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Tax Address 2 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Tax Address 2 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Organisational Entity,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Organisational Entity Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity EBI Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity Parent ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Organisational Entity Parent Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity Parent EBI Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity Type ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Organisational Entity Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity GCM ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity Open Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Office,Intermediary Entity Type ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Intermediary Entity Type Name,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Organisational Entity Status ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Organisational Entity Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Party Channel ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Party Channel Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Distibution Channel ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Distibution Channel Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Planner ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,WOUP,,,varchar2(4000),WOUP / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Salary ID,,,varchar2(4000),Salary ID / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Is Payable Party,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Is Payable Party name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Is Silo ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Is Silo name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Is Pay anyone Allowed ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Is Pay anyone Allowed Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Is Linked Accounts Allowed ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Is Linked Accounts Allowed Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Is Bpay Allowed ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Is Bpay Allowed Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Organisational Entity Funds Under Administration,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Office,Organisational Entity Active Accounts,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Office,Is License Advice Fee Activated,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Owner,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Owner Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Owner Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Owner GCM ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Owner Open Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Office,Job ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Office,Is Beneficial Owner,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,GCM Customer Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Is SAFI Active,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Office,Can Approve Offline,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Office,Organisational Entity PPID Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Person Association Role,,,,"List of associated person, current person = person_id, associated person = person_trg_id / (ABS Field Type Avaloq Code Table)"
ABS,LDM,Office,Person Association Role ID,,,,Person Association Role / (ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Person Association Role Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Client authority,,,,Details of the beneficial ownership entry / (ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Client authority name over its account,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Client authority id over its account,,,,Legitimation / (ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Authorised Transaction,,,,Details of the beneficial ownership entry / (ABS Field Type Avaloq Code Table)
ABS,LDM,Office,Authorised Transaction Type name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Office,Authorised Transaction Type,,,,Authorised Transaction Type / (ABS Field Type Avaloq Code Table)
ABS,LDM,Office,SA TFN Exemption ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Adviser Position,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Adviser Position,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Account,,,Logical Data Model Object,Returns the target object of the relation. The target object is always a person. / (ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Person ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Involved Party Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Adviser Position,Involved Party Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Person Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Person External ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Person modification sequence number,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Adviser Position,Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,GCM ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,GCM ID Auto,,,varchar2(1) or boolean,GCM Identifier / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Has person an adviser job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Has person an adviser assistant job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Has person a para planner job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Authority ID between Job and Organisational Entity,,,,Return OE relation role. / (ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Person has TFN,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Withholding Tax Exemption ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Authority between Job and Organisational Entity,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Withholding Tax Exemption Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Intermediary Entity Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Adviser Position,Intermediary Entity Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,SAFI Device,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Disbursement - Account name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Disbursement - BSB,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Disbursement - Account number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Is Member,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Is Sharehold,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Is Beneficiary,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,IDV Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Adviser Position,IDV Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,AML Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Adviser Position,AML Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,CIS Identifier,,,varchar2(4000),CIS Identifier / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Tax File Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Country Tax ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Country Tax Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document List,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Adviser Position,Document Detail,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Adviser Position,Document ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Document IP Address,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Signature Valid Until,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Adviser Position,Document Issuer,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Identification Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Comment,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Document Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Accredited English Translation ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Document Accredited English Translation Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Public Document Type,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document State ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Document State Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Country ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Document Country Name,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Document User,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Document Signature Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Adviser Position,Address ID,,,Logical Data Model Object,Address type / (ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Australian Tax Person Relevant ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Australian Tax Person Relevant Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Tax Address 1 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Tax Address 1 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Tax Address 2 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Tax Address 2 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Adviser Position,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Adviser Position,Organisational Entity,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Organisational Entity Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Organisational Entity Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Organisational Entity EBI Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Organisational Entity Parent ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Adviser Position,Organisational Entity Parent Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Organisational Entity Parent EBI Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Organisational Entity Type ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Adviser Position,Organisational Entity Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Organisational Entity GCM ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Adviser Position,Organisational Entity Open Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Adviser Position,Intermediary Entity Type ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
